start_time,end_time,duration_sec,src_ip,dst_ip,protocol,src_port,dst_port,bytes,packets
2025-09-08 09:31:13.532032,2025-09-08 09:32:37.532032,84,10.0.9.32,172.16.5.42,TCP,443,3389,487847,744
2025-09-09 01:00:06.532032,2025-09-09 01:02:02.532032,116,10.0.5.43,172.16.8.178,TCP,22,53,147690,168
2025-09-08 13:48:58.532032,2025-09-08 13:52:14.532032,196,10.0.6.121,172.16.9.121,UDP,80,3389,886487,3905
2025-09-08 22:40:22.532032,2025-09-08 22:41:24.532032,62,10.0.10.71,172.16.1.148,TCP,110,80,78161,58
2025-09-08 17:23:19.532032,2025-09-08 17:26:47.532032,208,10.0.1.156,172.16.9.128,UDP,53,53,304282,244
2025-09-09 01:23:54.532032,2025-09-09 01:26:28.532032,154,10.0.8.130,172.16.3.150,ICMP,443,3389,749369,1003
2025-09-08 18:06:46.532032,2025-09-08 18:09:33.532032,167,10.0.7.217,172.16.2.189,UDP,80,22,635899,1117
2025-09-08 09:52:55.532032,2025-09-08 09:53:12.532032,17,10.0.5.187,172.16.8.3,ICMP,3389,22,867491,938
2025-09-08 20:52:34.532032,2025-09-08 20:56:06.532032,212,10.0.8.129,172.16.5.56,ICMP,80,3389,332360,444
2025-09-09 01:25:31.532032,2025-09-09 01:26:56.532032,85,10.0.9.6,172.16.6.155,ICMP,25,443,347955,735
2025-09-09 03:47:30.532032,2025-09-09 03:49:39.532032,129,10.0.2.195,172.16.0.243,UDP,110,80,2168,6
2025-09-09 07:12:49.532032,2025-09-09 07:16:17.532032,208,10.0.7.36,172.16.4.59,UDP,22,53,804394,5059
2025-09-08 17:50:53.532032,2025-09-08 17:52:25.532032,92,10.0.10.53,172.16.8.217,UDP,3389,80,125247,143
2025-09-08 17:27:45.532032,2025-09-08 17:32:06.532032,261,10.0.9.229,172.16.3.47,TCP,443,22,677185,720
2025-09-08 20:04:37.532032,2025-09-08 20:07:01.532032,144,10.0.8.117,172.16.6.93,ICMP,80,22,781920,743
2025-09-08 21:57:24.532032,2025-09-08 22:01:32.532032,248,10.0.10.114,172.16.2.218,ICMP,80,80,95754,72
2025-09-08 11:45:44.532032,2025-09-08 11:49:47.532032,243,10.0.7.149,172.16.3.233,UDP,110,110,527529,1613
2025-09-08 13:44:01.532032,2025-09-08 13:47:03.532032,182,10.0.6.99,172.16.2.103,UDP,110,25,959224,1676
2025-09-09 03:23:59.532032,2025-09-09 03:24:56.532032,57,10.0.9.166,172.16.3.242,ICMP,53,3389,472238,781
2025-09-09 01:19:39.532032,2025-09-09 01:23:13.532032,214,10.0.4.189,172.16.10.177,ICMP,25,110,243488,1423
2025-09-08 20:55:57.532032,2025-09-08 21:00:28.532032,271,10.0.9.162,172.16.0.199,ICMP,80,80,254514,1685
2025-09-08 13:11:06.532032,2025-09-08 13:14:19.532032,193,10.0.8.100,172.16.4.139,UDP,110,443,476615,324
2025-09-09 06:13:28.532032,2025-09-09 06:15:08.532032,100,10.0.7.184,172.16.0.45,UDP,53,53,102292,320
2025-09-08 17:57:44.532032,2025-09-08 17:58:44.532032,60,10.0.5.217,172.16.3.149,ICMP,53,25,223720,223
2025-09-08 15:13:37.532032,2025-09-08 15:15:10.532032,93,10.0.1.72,172.16.0.4,ICMP,110,22,293161,288
2025-09-08 17:55:25.532032,2025-09-08 17:56:59.532032,94,10.0.9.241,172.16.0.67,ICMP,3389,22,144946,258
2025-09-08 21:53:44.532032,2025-09-08 21:57:18.532032,214,10.0.5.112,172.16.10.30,ICMP,80,3389,617980,1621
2025-09-09 07:47:05.532032,2025-09-09 07:51:28.532032,263,10.0.10.185,172.16.3.20,UDP,110,25,259906,227
2025-09-09 00:28:23.532032,2025-09-09 00:28:57.532032,34,10.0.4.134,172.16.6.236,ICMP,110,53,392456,729
2025-09-08 14:19:52.532032,2025-09-08 14:20:33.532032,41,10.0.7.21,172.16.6.30,TCP,22,22,697759,1159
2025-09-08 18:40:56.532032,2025-09-08 18:41:40.532032,44,10.0.0.44,172.16.5.18,TCP,25,80,511013,396
2025-09-08 12:41:50.532032,2025-09-08 12:42:00.532032,10,10.0.7.198,172.16.5.119,ICMP,53,3389,119251,83
2025-09-08 11:41:02.532032,2025-09-08 11:41:35.532032,33,10.0.0.230,172.16.1.176,ICMP,25,53,608536,1805
2025-09-08 12:48:02.532032,2025-09-08 12:51:56.532032,234,10.0.5.81,172.16.6.134,UDP,53,3389,886212,1205
2025-09-08 22:58:31.532032,2025-09-08 23:02:53.532032,262,10.0.5.58,172.16.4.235,ICMP,110,443,865599,604
2025-09-08 09:20:38.532032,2025-09-08 09:24:12.532032,214,10.0.6.220,172.16.9.61,TCP,80,3389,137586,290
2025-09-09 04:19:07.532032,2025-09-09 04:20:24.532032,77,10.0.8.59,172.16.6.55,ICMP,53,110,42610,41
2025-09-09 06:13:06.532032,2025-09-09 06:16:17.532032,191,10.0.0.63,172.16.5.46,UDP,80,443,613000,905
2025-09-09 00:22:43.532032,2025-09-09 00:23:02.532032,19,10.0.1.149,172.16.2.145,UDP,53,110,786101,1416
2025-09-09 06:12:38.532032,2025-09-09 06:17:00.532032,262,10.0.0.8,172.16.8.103,UDP,80,25,918967,10685
2025-09-09 01:53:15.532032,2025-09-09 01:55:38.532032,143,10.0.8.75,172.16.7.174,ICMP,25,3389,314,0
2025-09-08 11:44:22.532032,2025-09-08 11:45:19.532032,57,10.0.0.173,172.16.10.164,UDP,3389,53,859145,2892
2025-09-09 08:15:59.532032,2025-09-09 08:20:51.532032,292,10.0.7.216,172.16.4.20,ICMP,110,22,529434,445
2025-09-09 01:07:23.532032,2025-09-09 01:11:08.532032,225,10.0.4.143,172.16.6.111,UDP,22,443,250899,311
2025-09-09 01:09:28.532032,2025-09-09 01:10:12.532032,44,10.0.4.127,172.16.6.128,UDP,25,110,198010,190
2025-09-09 03:50:01.532032,2025-09-09 03:51:51.532032,110,10.0.10.251,172.16.2.137,ICMP,3389,443,272337,297
2025-09-09 05:21:14.532032,2025-09-09 05:24:35.532032,201,10.0.9.218,172.16.9.178,TCP,80,22,140380,122
2025-09-08 17:19:09.532032,2025-09-08 17:22:31.532032,202,10.0.2.45,172.16.7.188,UDP,443,443,611154,536
2025-09-08 16:11:05.532032,2025-09-08 16:14:00.532032,175,10.0.7.175,172.16.4.247,UDP,22,25,446632,645
2025-09-09 03:01:42.532032,2025-09-09 03:02:44.532032,62,10.0.1.212,172.16.0.2,ICMP,80,22,194150,181
2025-09-08 19:10:00.532032,2025-09-08 19:12:05.532032,125,10.0.1.157,172.16.0.40,UDP,22,80,967908,3408
2025-09-09 06:25:27.532032,2025-09-09 06:25:45.532032,18,10.0.1.123,172.16.9.230,ICMP,3389,80,37315,153
2025-09-08 23:48:07.532032,2025-09-08 23:51:27.532032,200,10.0.8.125,172.16.10.122,UDP,3389,25,260029,244
2025-09-08 18:28:16.532032,2025-09-08 18:31:05.532032,169,10.0.6.25,172.16.8.6,TCP,443,53,441715,294
2025-09-09 01:37:50.532032,2025-09-09 01:38:17.532032,27,10.0.2.20,172.16.10.195,ICMP,443,25,672376,1672
2025-09-08 12:49:09.532032,2025-09-08 12:51:13.532032,124,10.0.10.91,172.16.9.172,ICMP,3389,80,665973,3186
2025-09-09 01:07:09.532032,2025-09-09 01:10:51.532032,222,10.0.0.117,172.16.4.77,ICMP,80,443,643583,711
2025-09-08 16:37:57.532032,2025-09-08 16:41:47.532032,230,10.0.3.98,172.16.1.31,TCP,25,110,456581,2441
2025-09-09 01:46:45.532032,2025-09-09 01:49:47.532032,182,10.0.5.165,172.16.1.191,TCP,3389,3389,452989,355
2025-09-09 04:33:39.532032,2025-09-09 04:38:17.532032,278,10.0.1.187,172.16.1.181,ICMP,53,443,317971,212
2025-09-09 05:59:46.532032,2025-09-09 06:00:13.532032,27,10.0.7.204,172.16.2.107,UDP,110,80,882476,2991
2025-09-09 00:45:38.532032,2025-09-09 00:47:13.532032,95,10.0.0.188,172.16.0.104,ICMP,3389,443,811490,10677
2025-09-09 00:25:06.532032,2025-09-09 00:26:58.532032,112,10.0.1.123,172.16.10.227,ICMP,22,110,345135,385
2025-09-09 02:25:35.532032,2025-09-09 02:25:42.532032,7,10.0.0.89,172.16.5.196,ICMP,110,22,679179,525
2025-09-09 00:24:24.532032,2025-09-09 00:29:06.532032,282,10.0.0.80,172.16.9.52,UDP,443,3389,35643,91
2025-09-08 21:17:03.532032,2025-09-08 21:17:13.532032,10,10.0.8.235,172.16.2.143,TCP,25,80,469816,932
2025-09-08 10:19:31.532032,2025-09-08 10:24:00.532032,269,10.0.8.23,172.16.3.32,ICMP,443,80,27068,93
2025-09-09 01:02:47.532032,2025-09-09 01:06:01.532032,194,10.0.10.164,172.16.4.254,TCP,53,22,540592,1203
2025-09-08 15:07:28.532032,2025-09-08 15:09:07.532032,99,10.0.8.172,172.16.7.197,TCP,3389,110,912114,2297
2025-09-09 06:22:24.532032,2025-09-09 06:26:54.532032,270,10.0.2.95,172.16.3.67,ICMP,25,3389,800174,1079
2025-09-09 04:48:42.532032,2025-09-09 04:50:50.532032,128,10.0.3.235,172.16.4.173,TCP,80,443,831797,772
2025-09-08 11:24:10.532032,2025-09-08 11:24:31.532032,21,10.0.4.243,172.16.1.230,TCP,25,3389,617906,1683
2025-09-09 06:23:37.532032,2025-09-09 06:26:36.532032,179,10.0.1.200,172.16.5.5,TCP,25,110,37826,109
2025-09-08 15:26:34.532032,2025-09-08 15:30:43.532032,249,10.0.4.132,172.16.2.8,TCP,53,80,291788,211
2025-09-09 04:33:47.532032,2025-09-09 04:35:33.532032,106,10.0.3.126,172.16.2.51,UDP,3389,3389,754958,600
2025-09-08 12:59:13.532032,2025-09-08 13:02:18.532032,185,10.0.1.175,172.16.8.232,ICMP,25,25,470005,1042
2025-09-08 20:44:32.532032,2025-09-08 20:46:54.532032,142,10.0.4.19,172.16.2.246,UDP,110,53,165079,116
2025-09-08 13:03:55.532032,2025-09-08 13:08:10.532032,255,10.0.9.47,172.16.0.13,TCP,22,53,771109,515
2025-09-08 15:52:39.532032,2025-09-08 15:54:32.532032,113,10.0.4.12,172.16.8.34,TCP,3389,53,118174,85
2025-09-08 17:59:00.532032,2025-09-08 17:59:15.532032,15,10.0.7.238,172.16.5.229,UDP,53,80,291647,507
2025-09-08 15:39:08.532032,2025-09-08 15:43:52.532032,284,10.0.2.213,172.16.10.33,UDP,22,22,832801,1295
2025-09-09 04:54:22.532032,2025-09-09 04:55:57.532032,95,10.0.0.154,172.16.1.58,TCP,110,110,633254,2398
2025-09-08 11:24:26.532032,2025-09-08 11:26:19.532032,113,10.0.2.49,172.16.4.150,ICMP,22,53,596935,3553
2025-09-08 23:59:05.532032,2025-09-09 00:02:30.532032,205,10.0.7.227,172.16.0.182,UDP,80,22,481879,761
2025-09-08 14:24:25.532032,2025-09-08 14:29:09.532032,284,10.0.10.157,172.16.1.71,TCP,53,3389,105191,148
2025-09-08 10:26:11.532032,2025-09-08 10:27:08.532032,57,10.0.9.95,172.16.6.31,UDP,443,80,304068,221
2025-09-08 18:22:26.532032,2025-09-08 18:26:02.532032,216,10.0.1.226,172.16.4.141,TCP,110,443,346792,303
2025-09-08 19:15:28.532032,2025-09-08 19:17:21.532032,113,10.0.0.23,172.16.6.25,UDP,53,110,89914,107
2025-09-08 16:59:01.532032,2025-09-08 17:03:07.532032,246,10.0.2.90,172.16.2.209,TCP,110,80,588442,1362
2025-09-09 00:35:40.532032,2025-09-09 00:38:26.532032,166,10.0.10.44,172.16.9.8,ICMP,25,80,265079,315
2025-09-08 17:09:53.532032,2025-09-08 17:12:43.532032,170,10.0.3.88,172.16.8.42,ICMP,443,25,90079,132
2025-09-09 01:23:37.532032,2025-09-09 01:27:39.532032,242,10.0.4.154,172.16.8.19,TCP,53,25,993420,905
2025-09-08 21:32:39.532032,2025-09-08 21:36:31.532032,232,10.0.1.95,172.16.9.29,ICMP,3389,443,104944,138
2025-09-08 13:29:09.532032,2025-09-08 13:31:38.532032,149,10.0.2.254,172.16.4.239,TCP,80,25,977727,1600
2025-09-08 16:15:34.532032,2025-09-08 16:18:24.532032,170,10.0.6.31,172.16.10.68,UDP,443,443,797947,886
2025-09-09 02:56:10.532032,2025-09-09 03:00:30.532032,260,10.0.1.123,172.16.5.34,ICMP,443,53,344761,286
2025-09-09 06:25:47.532032,2025-09-09 06:26:09.532032,22,10.0.10.219,172.16.6.220,UDP,25,3389,881315,1171
2025-09-09 01:07:06.532032,2025-09-09 01:09:50.532032,164,10.0.3.33,172.16.7.58,UDP,80,22,537216,374
2025-09-08 17:14:59.532032,2025-09-08 17:17:36.532032,157,10.0.5.110,172.16.8.38,TCP,22,3389,790077,580
2025-09-08 11:06:08.532032,2025-09-08 11:07:22.532032,74,10.0.2.164,172.16.5.104,TCP,22,25,249699,390
2025-09-09 08:14:55.532032,2025-09-09 08:19:31.532032,276,10.0.3.19,172.16.6.9,UDP,25,22,122460,1375
2025-09-08 19:27:15.532032,2025-09-08 19:29:04.532032,109,10.0.0.114,172.16.10.59,ICMP,110,80,669896,884
2025-09-09 02:06:55.532032,2025-09-09 02:11:03.532032,248,10.0.3.243,172.16.5.34,ICMP,22,443,165512,251
2025-09-09 05:50:48.532032,2025-09-09 05:54:04.532032,196,10.0.3.166,172.16.1.2,TCP,22,25,840732,11361
2025-09-08 10:21:28.532032,2025-09-08 10:21:58.532032,30,10.0.4.249,172.16.6.164,UDP,3389,3389,392993,282
2025-09-08 13:56:58.532032,2025-09-08 13:58:54.532032,116,10.0.9.242,172.16.7.60,ICMP,3389,110,942749,1947
2025-09-08 09:58:58.532032,2025-09-08 10:00:48.532032,110,10.0.8.219,172.16.5.46,ICMP,110,110,446547,496
2025-09-08 20:45:22.532032,2025-09-08 20:46:29.532032,67,10.0.6.228,172.16.9.6,TCP,110,110,47498,40
2025-09-09 01:03:02.532032,2025-09-09 01:05:34.532032,152,10.0.4.205,172.16.10.111,UDP,80,80,101366,579
2025-09-09 07:08:29.532032,2025-09-09 07:11:47.532032,198,10.0.1.36,172.16.7.73,ICMP,22,22,127209,158
2025-09-09 07:21:45.532032,2025-09-09 07:23:57.532032,132,10.0.3.132,172.16.4.193,TCP,443,80,467753,1048
2025-09-08 12:30:59.532032,2025-09-08 12:35:50.532032,291,10.0.6.129,172.16.10.190,ICMP,25,80,496453,704
2025-09-08 11:25:35.532032,2025-09-08 11:26:54.532032,79,10.0.8.113,172.16.4.154,TCP,3389,3389,781124,785
2025-09-08 09:42:59.532032,2025-09-08 09:43:48.532032,49,10.0.9.191,172.16.0.117,ICMP,53,53,522533,1161
2025-09-09 01:53:50.532032,2025-09-09 01:55:27.532032,97,10.0.5.76,172.16.2.93,UDP,53,3389,909973,766
2025-09-08 20:46:46.532032,2025-09-08 20:47:09.532032,23,10.0.3.130,172.16.10.216,UDP,443,110,459105,5158
2025-09-08 19:39:47.532032,2025-09-08 19:42:17.532032,150,10.0.4.26,172.16.10.77,ICMP,3389,22,780551,808
2025-09-08 11:12:38.532032,2025-09-08 11:13:37.532032,59,10.0.10.250,172.16.3.220,UDP,80,80,961792,1611
2025-09-09 05:08:33.532032,2025-09-09 05:13:04.532032,271,10.0.7.26,172.16.1.156,TCP,443,53,341773,371
2025-09-08 20:27:58.532032,2025-09-08 20:31:11.532032,193,10.0.6.64,172.16.4.170,UDP,53,80,637888,3448
2025-09-09 02:51:22.532032,2025-09-09 02:55:15.532032,233,10.0.6.216,172.16.8.16,UDP,22,3389,913210,1023
2025-09-08 20:49:39.532032,2025-09-08 20:53:50.532032,251,10.0.7.52,172.16.8.213,TCP,53,443,906184,1587
2025-09-09 08:35:42.532032,2025-09-09 08:38:50.532032,188,10.0.6.74,172.16.9.252,UDP,25,3389,497306,535
2025-09-08 09:00:50.532032,2025-09-08 09:01:05.532032,15,10.0.2.93,172.16.2.103,ICMP,22,3389,177020,246
2025-09-09 02:20:18.532032,2025-09-09 02:21:38.532032,80,10.0.5.51,172.16.0.246,UDP,22,110,352260,321
2025-09-09 08:05:14.532032,2025-09-09 08:07:28.532032,134,10.0.10.158,172.16.8.69,UDP,80,22,215650,1671
2025-09-08 17:46:43.532032,2025-09-08 17:51:28.532032,285,10.0.8.148,172.16.7.184,ICMP,25,25,870836,1207
2025-09-09 06:59:24.532032,2025-09-09 07:03:31.532032,247,10.0.5.97,172.16.6.148,ICMP,53,53,685282,665
2025-09-09 00:12:48.532032,2025-09-09 00:15:23.532032,155,10.0.4.80,172.16.8.251,TCP,53,53,518434,3281
2025-09-09 08:04:54.532032,2025-09-09 08:05:14.532032,20,10.0.1.93,172.16.8.77,UDP,110,443,892560,1058
2025-09-08 21:10:45.532032,2025-09-08 21:13:27.532032,162,10.0.3.251,172.16.7.218,UDP,53,25,660882,2512
2025-09-09 07:06:37.532032,2025-09-09 07:10:50.532032,253,10.0.2.192,172.16.9.121,UDP,53,3389,984510,733
2025-09-09 00:16:39.532032,2025-09-09 00:18:58.532032,139,10.0.5.118,172.16.8.66,UDP,22,3389,740154,2164
2025-09-09 02:49:07.532032,2025-09-09 02:54:05.532032,298,10.0.2.246,172.16.8.104,UDP,25,80,578897,673
2025-09-08 10:05:03.532032,2025-09-08 10:05:19.532032,16,10.0.2.61,172.16.4.29,ICMP,25,22,802835,1194
2025-09-08 20:38:17.532032,2025-09-08 20:40:37.532032,140,10.0.4.11,172.16.2.161,UDP,53,443,612779,416
2025-09-09 04:42:51.532032,2025-09-09 04:44:31.532032,100,10.0.8.215,172.16.9.169,UDP,3389,80,384056,298
2025-09-09 06:24:09.532032,2025-09-09 06:24:16.532032,7,10.0.10.122,172.16.8.140,UDP,443,110,600821,6986
2025-09-09 03:18:14.532032,2025-09-09 03:18:17.532032,3,10.0.0.116,172.16.10.62,TCP,110,3389,26645,20
2025-09-08 12:23:07.532032,2025-09-08 12:24:51.532032,104,10.0.10.185,172.16.3.196,ICMP,80,25,172202,250
2025-09-08 20:32:28.532032,2025-09-08 20:33:35.532032,67,10.0.9.108,172.16.4.46,TCP,80,22,153946,115
2025-09-08 20:16:20.532032,2025-09-08 20:19:02.532032,162,10.0.6.159,172.16.6.140,ICMP,80,3389,655522,7048
2025-09-09 02:58:04.532032,2025-09-09 03:02:32.532032,268,10.0.6.54,172.16.5.153,UDP,25,443,649287,3689
2025-09-08 11:45:15.532032,2025-09-08 11:47:23.532032,128,10.0.9.64,172.16.5.3,ICMP,110,53,726317,895
2025-09-08 09:25:10.532032,2025-09-08 09:26:46.532032,96,10.0.5.162,172.16.10.111,TCP,25,25,686480,2073
2025-09-08 14:22:08.532032,2025-09-08 14:24:19.532032,131,10.0.7.167,172.16.6.133,TCP,22,443,22194,180
2025-09-08 11:01:22.532032,2025-09-08 11:05:01.532032,219,10.0.6.41,172.16.3.158,TCP,443,80,522001,784
2025-09-09 04:36:08.532032,2025-09-09 04:38:22.532032,134,10.0.7.185,172.16.9.228,TCP,3389,110,779246,1307
2025-09-08 20:46:09.532032,2025-09-08 20:50:17.532032,248,10.0.1.110,172.16.4.208,ICMP,22,80,584194,834
2025-09-08 20:49:32.532032,2025-09-08 20:52:12.532032,160,10.0.10.219,172.16.2.232,UDP,443,25,599425,455
2025-09-08 17:24:36.532032,2025-09-08 17:26:14.532032,98,10.0.3.208,172.16.9.1,UDP,443,25,958541,727
2025-09-08 17:10:13.532032,2025-09-08 17:14:47.532032,274,10.0.2.87,172.16.3.196,ICMP,80,80,414497,409
2025-09-08 14:51:56.532032,2025-09-08 14:55:33.532032,217,10.0.3.40,172.16.3.39,ICMP,3389,80,237723,321
2025-09-09 05:34:38.532032,2025-09-09 05:37:58.532032,200,10.0.3.206,172.16.2.148,ICMP,80,3389,461615,2715
2025-09-08 11:52:36.532032,2025-09-08 11:54:29.532032,113,10.0.4.243,172.16.2.145,ICMP,53,22,160384,155
2025-09-09 01:23:14.532032,2025-09-09 01:24:55.532032,101,10.0.1.99,172.16.5.98,UDP,25,53,552169,655
2025-09-09 06:55:41.532032,2025-09-09 06:57:38.532032,117,10.0.8.56,172.16.9.73,ICMP,443,22,291810,420
2025-09-08 15:52:42.532032,2025-09-08 15:55:14.532032,152,10.0.10.129,172.16.8.126,TCP,110,22,638124,465
2025-09-08 18:28:34.532032,2025-09-08 18:33:32.532032,298,10.0.10.127,172.16.1.69,TCP,22,25,823343,1313
2025-09-08 17:08:14.532032,2025-09-08 17:09:08.532032,54,10.0.2.160,172.16.0.235,ICMP,22,53,833165,1451
2025-09-08 19:27:47.532032,2025-09-08 19:28:12.532032,25,10.0.4.108,172.16.0.112,ICMP,53,80,673022,627
2025-09-08 23:22:57.532032,2025-09-08 23:26:37.532032,220,10.0.7.171,172.16.10.39,ICMP,110,80,289392,346
2025-09-08 23:00:05.532032,2025-09-08 23:02:52.532032,167,10.0.6.228,172.16.10.51,UDP,110,3389,578522,679
2025-09-09 08:06:50.532032,2025-09-09 08:09:48.532032,178,10.0.6.20,172.16.1.202,TCP,443,80,178107,406
2025-09-08 17:19:42.532032,2025-09-08 17:23:18.532032,216,10.0.3.48,172.16.5.224,UDP,443,80,10770,11
2025-09-08 19:42:19.532032,2025-09-08 19:43:16.532032,57,10.0.5.87,172.16.3.167,ICMP,25,443,891918,1682
2025-09-09 01:25:14.532032,2025-09-09 01:29:32.532032,258,10.0.7.58,172.16.0.75,TCP,53,80,622324,2815
2025-09-08 14:22:40.532032,2025-09-08 14:26:14.532032,214,10.0.0.215,172.16.1.151,ICMP,443,3389,62473,45
2025-09-09 06:08:48.532032,2025-09-09 06:10:47.532032,119,10.0.9.11,172.16.6.194,ICMP,80,110,902313,1516
2025-09-08 21:47:08.532032,2025-09-08 21:50:13.532032,185,10.0.9.128,172.16.10.232,UDP,53,53,350444,330
2025-09-09 03:33:54.532032,2025-09-09 03:34:03.532032,9,10.0.4.183,172.16.6.211,TCP,22,80,922977,990
2025-09-08 21:32:23.532032,2025-09-08 21:33:28.532032,65,10.0.3.136,172.16.10.114,UDP,25,3389,364356,341
2025-09-09 03:46:49.532032,2025-09-09 03:49:58.532032,189,10.0.7.20,172.16.3.95,TCP,53,3389,237157,255
2025-09-08 13:37:36.532032,2025-09-08 13:41:52.532032,256,10.0.5.165,172.16.8.152,ICMP,53,53,625695,660
2025-09-09 01:30:01.532032,2025-09-09 01:34:36.532032,275,10.0.1.251,172.16.5.185,TCP,443,443,273492,1811
2025-09-08 09:08:02.532032,2025-09-08 09:08:18.532032,16,10.0.4.103,172.16.0.30,ICMP,25,443,13443,9
2025-09-09 08:09:57.532032,2025-09-09 08:12:07.532032,130,10.0.5.79,172.16.7.188,ICMP,25,53,551945,396
2025-09-09 01:53:37.532032,2025-09-09 01:57:49.532032,252,10.0.3.237,172.16.8.105,TCP,22,22,318729,1062
2025-09-09 05:44:46.532032,2025-09-09 05:45:31.532032,45,10.0.9.79,172.16.0.48,TCP,22,80,921513,873
2025-09-08 16:18:42.532032,2025-09-08 16:19:52.532032,70,10.0.6.63,172.16.5.55,ICMP,22,3389,546179,739
2025-09-08 09:43:35.532032,2025-09-08 09:45:11.532032,96,10.0.3.231,172.16.1.170,TCP,110,25,600410,4618
2025-09-08 13:20:32.532032,2025-09-08 13:23:41.532032,189,10.0.0.205,172.16.5.128,UDP,22,22,549871,386
2025-09-08 10:39:03.532032,2025-09-08 10:39:20.532032,17,10.0.4.190,172.16.2.66,TCP,25,443,786157,1735
2025-09-09 00:33:42.532032,2025-09-09 00:35:51.532032,129,10.0.9.6,172.16.0.56,ICMP,25,53,868118,2671
2025-09-08 17:32:17.532032,2025-09-08 17:32:54.532032,37,10.0.6.193,172.16.7.169,UDP,53,53,753257,1931
2025-09-09 00:18:30.532032,2025-09-09 00:22:51.532032,261,10.0.5.140,172.16.3.233,ICMP,53,80,817523,721
2025-09-08 11:25:49.532032,2025-09-08 11:26:37.532032,48,10.0.2.67,172.16.6.204,UDP,25,22,71507,60
2025-09-08 23:50:42.532032,2025-09-08 23:54:48.532032,246,10.0.8.113,172.16.5.74,TCP,3389,3389,926049,1156
2025-09-08 16:23:49.532032,2025-09-08 16:24:59.532032,70,10.0.10.58,172.16.7.19,ICMP,3389,25,272419,206
2025-09-09 06:29:58.532032,2025-09-09 06:34:18.532032,260,10.0.2.86,172.16.5.252,TCP,443,25,400839,1172
2025-09-09 07:47:25.532032,2025-09-09 07:51:58.532032,273,10.0.5.26,172.16.2.38,ICMP,110,3389,356337,594
2025-09-08 17:57:26.532032,2025-09-08 18:01:10.532032,224,10.0.2.225,172.16.3.110,TCP,110,80,821962,1121
2025-09-08 09:19:16.532032,2025-09-08 09:20:01.532032,45,10.0.6.165,172.16.1.65,TCP,443,53,879699,822
2025-09-09 00:33:50.532032,2025-09-09 00:34:27.532032,37,10.0.8.59,172.16.2.215,TCP,443,53,854142,971
2025-09-08 23:38:16.532032,2025-09-08 23:39:24.532032,68,10.0.9.140,172.16.9.131,UDP,53,443,991340,1490
2025-09-09 06:34:58.532032,2025-09-09 06:37:37.532032,159,10.0.6.177,172.16.10.219,ICMP,3389,25,266885,1390
2025-09-09 07:56:45.532032,2025-09-09 07:58:39.532032,114,10.0.3.15,172.16.2.73,UDP,80,443,856795,4199
2025-09-08 09:49:09.532032,2025-09-08 09:53:43.532032,274,10.0.0.79,172.16.8.163,UDP,110,80,678471,1244
2025-09-08 10:27:22.532032,2025-09-08 10:28:39.532032,77,10.0.7.83,172.16.1.18,TCP,443,80,679877,517
2025-09-08 09:28:22.532032,2025-09-08 09:31:53.532032,211,10.0.4.240,172.16.5.197,ICMP,22,110,487709,1018
2025-09-09 06:09:32.532032,2025-09-09 06:10:35.532032,63,10.0.3.118,172.16.4.243,ICMP,443,110,599449,421
2025-09-09 06:19:13.532032,2025-09-09 06:23:37.532032,264,10.0.6.26,172.16.1.160,TCP,443,22,795884,1560
2025-09-09 06:36:05.532032,2025-09-09 06:40:01.532032,236,10.0.5.13,172.16.5.41,UDP,53,22,500065,1825
2025-09-08 22:12:52.532032,2025-09-08 22:12:54.532032,2,10.0.9.154,172.16.7.226,TCP,443,25,561906,437
2025-09-09 01:31:38.532032,2025-09-09 01:35:32.532032,234,10.0.6.137,172.16.6.176,TCP,22,80,222722,575
2025-09-08 14:46:13.532032,2025-09-08 14:47:59.532032,106,10.0.5.16,172.16.5.167,ICMP,25,110,785894,3260
2025-09-08 15:45:39.532032,2025-09-08 15:49:01.532032,202,10.0.3.178,172.16.10.179,UDP,110,443,2810,2
2025-09-08 18:47:36.532032,2025-09-08 18:48:50.532032,74,10.0.8.109,172.16.0.120,ICMP,110,22,823557,1374
2025-09-08 16:06:37.532032,2025-09-08 16:11:04.532032,267,10.0.0.180,172.16.1.233,TCP,25,25,757260,2515
2025-09-09 01:22:38.532032,2025-09-09 01:24:29.532032,111,10.0.3.199,172.16.4.141,TCP,25,110,735119,2976
2025-09-09 02:28:31.532032,2025-09-09 02:29:36.532032,65,10.0.1.176,172.16.3.239,UDP,80,22,718271,1209
2025-09-08 10:18:03.532032,2025-09-08 10:20:59.532032,176,10.0.8.154,172.16.8.62,TCP,25,22,54005,55
2025-09-09 05:01:05.532032,2025-09-09 05:01:32.532032,27,10.0.3.240,172.16.3.147,ICMP,110,80,469376,341
2025-09-08 16:54:48.532032,2025-09-08 16:58:02.532032,194,10.0.6.48,172.16.10.193,UDP,443,110,240971,237
2025-09-08 09:37:48.532032,2025-09-08 09:39:58.532032,130,10.0.5.186,172.16.6.235,TCP,110,110,482627,346
2025-09-08 10:36:22.532032,2025-09-08 10:37:48.532032,86,10.0.8.71,172.16.10.125,TCP,22,3389,799888,3112
2025-09-09 03:18:38.532032,2025-09-09 03:21:01.532032,143,10.0.3.175,172.16.6.5,ICMP,53,53,503333,508
